用户ID,评论时间,点赞总数,评论内容
"455449416,2018-01-06 11:47:13,0,慢慢品味会越来越有感觉！！！+"
"497419979,2018-01-06 11:46:19,3,她最喜欢雷子的一首歌就是鼓楼……我要帮她记下来，万一不小心走丢了还能找到她+"
"297435185,2017-04-05 23:34:44,0,理解错了[大哭]+"
"297435185,2017-04-05 23:33:56,0,歌词里的是北京的吧[呆]+"
"65763000,2017-04-05 23:07:32,5,合肥也有一个鼓楼，也有很多平凡的人。后面是合肥最奢侈的银泰，很多平凡人在里面装着b。+"
"370603007,2017-04-05 23:05:03,2,不知道为什么，听这个歌，就特别想去西安…也许有一天我真的到了西安，听着这首歌，不知道什么心情+"
"81566182,2017-04-05 22:57:58,1,宁波也有鼓楼[大哭]+"
"133669755,2017-04-05 22:45:03,4,前天晚上去鼓楼啦，正好放的你的这首歌。坐在后海的酒吧里，唱的还是你的民谣[爱心]+"
"268699674,2017-04-05 22:22:19,0,帮你一把+"
"3838732,2017-04-05 22:15:44,2,被室友安利了这首歌~+"
"3838732,2017-04-05 22:14:26,0,哎呀不小心看到了+"
"300905913,2017-04-05 21:47:52,2,悄悄说在这里，我其实好想抱着雷子撒个娇。+"
"99533283,2017-04-05 21:42:15,1,祝福祝福+"
"396147903,2017-04-05 21:37:54,0,six。six。six+"
"65596073,2017-04-05 19:21:14,1,哈哈+"
"65596073,2017-04-05 19:20:53,1,我去西安玩了三天，西安还不错[大笑]+"
"357051015,2017-04-05 18:52:17,3,唱民谣的赵雷最帅+"
"75783517,2017-04-05 18:45:51,1,哈哈哈+"
"402175320,2017-04-05 18:45:21,0,我知道啊，川农不就在雅安吗，他们还说川农占了半个雅安呢+"
"75783517,2017-04-05 18:44:30,0,你是哪的+"
"75783517,2017-04-05 18:44:20,0,你不晓得雅安？+"
"127090573,2017-04-05 18:37:42,0,震惊：男默女泪，街头某男子丧心病狂跪地乞讨居然是为了得到另一个男人的一样东西。+"
"115343614,2017-10-23 00:08:40,2,和你在一起时，最爱和你一起去看全世界，你走后，世界里全部都是你+"
"347170484,2017-10-22 23:48:25,0,毕竟家在那里+"
"347170484,2017-10-22 23:47:57,0,我想念我的保定+"
"119711851,2017-10-22 23:32:03,0,老铁好+"
"312650999,2017-10-22 23:10:45,0,嗯呢[可爱]缺+"
"250532200,2017-10-22 23:09:28,0,我95 3月的  已经两年多没交过女朋友了 +"
"136512699,2017-10-22 23:09:14,0,小哥哥 缺我吗+"
"312650999,2017-10-22 23:08:14,0,超美的惊喜+"
"136512699,2017-10-22 23:05:41,1,天天都想谈恋爱 忙得过来吗+"
"250532200,2017-10-22 23:04:34,0,我已经习惯孤独，但天天都想谈恋爱+"
"304641393,2017-10-22 23:04:21,0,北京西路那里哈哈+"
"136512699,2017-10-22 23:04:10,0,意不意外 惊不惊喜+"
"312650999,2017-10-22 23:02:33,0,哈哈哈哈，一天就要过去了，末了还有惊喜啊+"
"359297142,2017-10-22 23:00:41,1,好喜欢这首歌！+"
"136512699,2017-10-22 22:59:57,3,来了+"
"34542767,2017-10-22 22:32:16,6,那天，飞机刚降落到银川，就收到你的信息，你说要不我明天飞过来。我在银川兜兜转转一天，站在鼓楼城墙上看着城市的风景，心里万分满足。后来，我们在火车站相遇，你跑向我说，看着背影就认出了你。就在那一刻，我我爱上了你。+"
"312650999,2017-10-22 22:26:30,3,我95年5月4号，我讨厌孤独，我想找个女朋友+"
"115073800,2017-10-22 21:50:52,0,老赵，出个MV吧。+"
"30068091,2017-10-22 21:40:54,1,是的 南京 太多回忆+"
"502334091,2017-10-22 21:38:23,3,歌的中间有一段雷子雷子你在吗，莫名暖心。+"
"427707411,2017-10-15 17:18:37,7,2017年8月19日，从青海湖义工旅行一个月回来，在地铁2号线，一个旁边一个戴眼镜长发女生晕倒了，到站之后赶紧把她扶了出来，以为她低血糖，给她吃了一颗糖，买了一瓶饮料，看她在长椅上躺着，等了好久，由于还有事就交给地铁工作人员了，不知道她怎么样了，希望她健康+"
"98051823,2017-10-15 17:14:29,0,最近工作，学习，准备考试，房子装修……各种事情……很疲惫。睡个懒觉也成了一种奢侈……只有雷子的声音，让内心觉得温暖踏实～+"
"402655489,2017-10-15 16:10:26,0,新婚快乐+"
"505821410,2017-10-15 16:06:23,0,问题是老哥你不是他啊+"
"281517994,2017-10-15 16:00:15,0,这剧情，拍电视啊[大哭]+"
"48475125,2017-10-15 15:25:09,0,开往白石桥东+"
"31582289,2017-10-15 14:50:50,3,赵雷是什么样的boy反正就想嫁给这样的男孩子+"
"318249568,2017-10-15 14:05:18,3,没次听到这首歌都很激动 可能是因为他去酒吧唱了这首歌 并把视频发给我了的原因吧+"
"107361326,2017-10-15 13:53:39,0,今天+"
"436189381,2017-10-15 13:03:58,1,雷子的每一首诗都是故事+"
"358139403,2017-10-15 12:36:13,1,再过三个多月也要坐着北京到成都的火车回到大四川+"
"303659864,2017-10-15 12:18:41,1,因为爱你胜过所有，所以只要你说的任何质疑我对你的爱的言语我都会反应很强烈很激动。这或许是我在你面前唯一一点仅存的白羊脾气吧。今年12月我们将去北京。去趟鼓楼什刹海吧+"
"284119723,2017-10-15 12:03:51,0,我这下雨了，地点北方的老工业城市+"
"266685928,2017-10-15 11:38:06,0,还真不是  是恰好知道+"
"480956402,2017-10-15 11:05:05,1,未曾去过鼓楼，但我知道，那一切繁华定与我无关，我只想做个沉默不语的过客，靠着墙壁晒太阳且想念着妳！+"
"377683882,2017-10-15 10:02:54,2,我是个沉默不语的靠着车窗想念你的乘客[星星]+"
"442878084,2017-10-15 09:55:10,2,喜欢的人跟我说他最喜欢赵雷，赵雷的歌里他最喜欢南方姑娘和鼓楼，我说我也喜欢南方姑娘，却对鼓楼没有什么印象，所以我来了+"
"579950952,2017-10-15 09:51:34,0,南锣鼓巷+"
"365163497,2017-10-15 09:36:13,1,喜欢+"
"96252991,2017-10-15 09:23:01,0,生日快乐+"
"434656036,2018-04-17 11:11:38,0,从南锣鼓巷走到鼓楼的路上哼这首歌特有感觉+"
"563240675,2018-04-17 10:53:56,2,我最爱的姑姑，去年也查出来甲状腺癌，12月份我陪她做了全切手术，放疗，现在她特别乐观，坚强！希望你也能活得像阳光一样，每天清早都能灿烂升起！+"
"408035720,2018-04-17 10:40:01,3,晋级的不也是没红，这就是命+"
"408035720,2018-04-17 10:39:19,0,心疼你，抱抱+"
"49913430,2018-04-17 09:47:29,1,这是个拥挤的地方 而我却很孤单     在北京待了5年  体会到了这句话+"
"563247958,2018-04-17 09:30:23,0,哇有小可爱回复+"
"441968189,2018-04-17 09:16:18,0,加油+"
"544769414,2018-04-17 08:02:56,0,[憨笑]早哇哇+"
"514048283,2018-04-17 06:18:35,2,应该是 北京+"
"538710359,2018-04-17 01:48:48,0,加油+"
"270003919,2018-04-17 00:11:55,4,斯人若彩虹 遇上方知有+"
"127685743,2018-04-17 00:00:16,0,后悔了 在南锣鼓巷和什刹海的时候没听到这首歌+"
"91369422,2018-04-16 23:53:26,0,相对论+"
"91369422,2018-04-16 23:49:39,1,人生过客，匆匆而来，匆匆离去，见面的任何一次都有可能是最后一次，勿悔。祝好，万事胜意！+"
"530856955,2018-04-16 22:38:46,3,因为这首歌喜欢上了那个路边唱歌的小哥哥+"
"322348087,2018-04-16 21:27:11,0,听着这首歌，感觉马云在旁边，我也能潇洒走过。+"
"1294144147,2018-04-16 21:09:45,2,手机还剩百分之一的电量，也要用来听雷子+"
"364063358,2018-04-16 20:57:14,1,一个人坐上107路+"
"1415140711,2018-04-16 20:15:40,0,我的世界里，有你一个人，就已经足够好+"
"1415140711,2018-04-16 20:14:20,0,你能发光，应该飞在我的前面+"
"61651689,2016-12-21 21:49:17,1,终于等来正版！+"
"282405747,2016-12-21 21:49:11,3,第一次听这歌的时候。。。我还是个处男。。。+"
"282405747,2016-12-21 21:48:19,2,九月二十五号赵雷天津演唱会。我和我对象一起去的。那时候我们还不认识。她听着听着哭了。她说他用了十年的英文名字叫玛丽。我扶了一下她的肩膀。然后我们在一起了。+"
"275798042,2016-12-21 21:47:53,3,今年10.1   我沿着歌声从鼓楼到宝砂胡同到什刹海到后海边           还有没去的小酒馆   玉林路    大成都+"
"279082002,2016-12-21 21:46:15,2,赵雷愿你有酒有梦有人生 此生不负民谣路+"
"124084923,2016-12-21 21:45:09,1,好多鼓楼呀+"
"282405747,2016-12-21 21:45:09,1,月亮还在抽着烟，+"
"124084923,2016-12-21 21:44:58,1,哈哈😄+"
"100802821,2016-12-21 21:44:55,2,这首歌终于回来了+"
"95330992,2016-12-21 21:43:39,1,哈哈 同在+"
"61575965,2016-12-21 21:43:26,1,我在宜春市的鼓楼..+"
"109158146,2016-12-21 21:43:23,2,估计现在会有很多人匆匆路过鼓楼。也有很多人驻足鼓楼墙外。而我却是喝着绿茶窝在沙发，听着雷子的鼓楼。同样的，我会感受到那样的场景，仿佛满耳朵京味儿，就站在那个看着人世间生活百态的那座古建筑——鼓楼的脚下。当然，还不能有雾霾，不然看不到[大哭][大哭][大哭]+"
"124084923,2016-12-21 21:42:10,1,我在南京市鼓楼……+"
"123359431,2016-12-21 21:40:57,3,大家快抢啊，鼓楼的热评还不多呢！我家饺子还热着呢！+"
"50085687,2016-12-21 21:39:39,3,反正，就相忘于江湖吧~🙂+"
"137212200,2016-12-21 21:39:37,3,这首真的特别好听[爱心]+"
"76652712,2016-12-21 21:39:12,1,刺猬只是保护色，真正的赵雷不是刺猬。是个长不大的孩子。有自己的梦想和远方。+"
"382729907,2016-12-21 21:38:52,1,其实一直没什么让我着迷的人，雷子除外，以后生儿子一定要学北京话[哀伤]+"
"137056140,2016-12-21 21:38:08,1,必须黑兰州+"
"117831498,2016-12-21 21:36:54,2,在鼓楼边总是不知觉哼起关于鼓楼的那些歌 比如春风十里 现在有了鼓楼+"
"330499551,2017-02-06 23:16:20,2,我我我！+"
"387076811,2017-02-06 23:14:43,1,值得被更多人欣赏[强]+"
"387076811,2017-02-06 23:13:54,2,如果有机会再去北京，一定去鼓楼，去坐107+"
"99000807,2017-02-06 23:10:40,2,这种民谣既不失民谣的悠伤感与情怀 还能有如此主流共鸣的编曲！好的音乐品质需要有好的音乐灵魂，赵雷是藏不住的！终究要被大家记住！+"
"250602239,2017-02-06 23:00:52,1,我+"
"41755768,2017-02-06 22:48:56,1,第七什么意思，被淘汰了？+"
"274654611,2017-02-06 22:42:55,1,2015年一月，济南木纹时光，十二排；2017年四月，济南或青岛，第几排？+"
"321918278,2017-02-06 22:31:43,0,晚安+"
"317210895,2017-02-06 22:25:40,4,看到雷子才比我大六岁，我安心了，我娘肯定会同意的！！[亲亲]+"
"111157164,2017-02-06 22:21:32,0,第一次买专辑，我还是没按捺住[大哭][大哭]+"
"111157164,2017-02-06 22:17:26,0,我就是[大哭][大哭]+"
"282017026,2017-02-06 22:17:06,1,第一次买专辑，怕你红了，被大家都知道，又不想让你一直平庸下去，我想，大概所有喜欢雷子的都是这般心情吧。+"
"385948847,2017-02-06 22:11:02,0,你不火的时候，希望有很多很多人和我一样喜欢你的歌，现在你火了，很多人听你的歌了，可你的演唱会门票越来越难买了，很纠结。+"
"52477959,2017-02-06 22:07:56,0,在鼓楼边住了18年，没上去过一次，烦了那边18年（堵车真的太要命了）。现在在异乡上学了，下次回家，我也要到鼓楼上面看看。+"
"52477959,2017-02-06 22:04:47,5,我的家离鼓楼只有20分钟的车程，小学坐了6年的107，对于拥挤的车也抱怨了6年，后来，终于摆脱了107，可是，也与你错过了吧。现在身在异乡，也发了誓不会再回北京了，雷子的歌让我瞬间泪目，童年、青春，一切都历历在目，20年的感情，怕是没法割舍了。对于回北京这件事，我永远是归乡，不是过路。+"
"395128940,2017-02-06 21:50:59,0,我我我+"
"97086063,2017-02-06 21:50:58,1,以后雷子的票更不好买了+"
"250712257,2017-02-06 21:50:25,1,第一次听你的歌，是大二的时候，朋友推荐给我的《画》，那时候的我不懂民谣，现在也不懂，只是当年推荐给我歌朋友，再也不会了，而我习惯听民谣了……+"
"329681292,2017-02-06 21:50:13,0,在丽江古城，听到多家酒店的歌手在唱这歌，才上市的歌曲流行这快+"
"127053757,2017-02-06 21:46:36,1,见有赵小雷的数字专辑发售了，立即买了，从三四年前第一次听到他的《吉姆餐厅》开始就迷上了这个声音，感谢《歌手》这个节目让更多的人能够听赵小雷的歌，并喜欢上这个迷人的声音。[憨笑][憨笑][憨笑]+"
"297435185,2017-04-05 23:34:44,0,理解错了[大哭]+"
"297435185,2017-04-05 23:33:56,0,歌词里的是北京的吧[呆]+"
"65763000,2017-04-05 23:07:32,5,合肥也有一个鼓楼，也有很多平凡的人。后面是合肥最奢侈的银泰，很多平凡人在里面装着b。+"
"370603007,2017-04-05 23:05:03,2,不知道为什么，听这个歌，就特别想去西安…也许有一天我真的到了西安，听着这首歌，不知道什么心情+"
"81566182,2017-04-05 22:57:58,1,宁波也有鼓楼[大哭]+"
"133669755,2017-04-05 22:45:03,4,前天晚上去鼓楼啦，正好放的你的这首歌。坐在后海的酒吧里，唱的还是你的民谣[爱心]+"
"268699674,2017-04-05 22:22:19,0,帮你一把+"
"3838732,2017-04-05 22:15:44,2,被室友安利了这首歌~+"
"3838732,2017-04-05 22:14:26,0,哎呀不小心看到了+"
"300905913,2017-04-05 21:47:52,2,悄悄说在这里，我其实好想抱着雷子撒个娇。+"
"99533283,2017-04-05 21:42:15,1,祝福祝福+"
"396147903,2017-04-05 21:37:54,0,six。six。six+"
"65596073,2017-04-05 19:21:14,1,哈哈+"
"65596073,2017-04-05 19:20:53,1,我去西安玩了三天，西安还不错[大笑]+"
"357051015,2017-04-05 18:52:17,3,唱民谣的赵雷最帅+"
"75783517,2017-04-05 18:45:51,1,哈哈哈+"
"402175320,2017-04-05 18:45:21,0,我知道啊，川农不就在雅安吗，他们还说川农占了半个雅安呢+"
"75783517,2017-04-05 18:44:30,0,你是哪的+"
"75783517,2017-04-05 18:44:20,0,你不晓得雅安？+"
"127090573,2017-04-05 18:37:42,0,震惊：男默女泪，街头某男子丧心病狂跪地乞讨居然是为了得到另一个男人的一样东西。+"
"391457609,2018-01-06 11:37:32,1,一些繁华与我无关 我很平凡[女孩]+"
"634451889,2018-01-06 11:36:58,0,雷子今年来西安了吗？？我咋不知道+"
"337198009,2018-01-06 11:17:37,0,[可爱]+"
"121394857,2018-01-06 10:57:53,0,2017年10月4日，中秋节，月亮很圆，我和同学骑着小黄，没有找到旅馆，三更流浪在后海边，所有的酒吧都没有睡着……+"
"309100701,2018-01-06 10:28:10,1,好幸福+"
"284692555,2018-01-06 09:47:46,3,「我是个沉默不语的，靠着墙壁晒太阳的过客」「站在鼓楼上面，一切繁华与我无关」转过头，还是要活在屋檐下，走在红尘中+"
"284119723,2018-01-06 08:33:03,4,早安+"
"374553607,2018-01-06 08:32:38,0,你是最酷的+"
"285645649,2018-01-06 06:02:46,0,你好+"
"455514097,2018-01-06 05:54:43,2,傻瓜你好 +"
"505821410,2018-01-06 03:00:22,2,只要你的歌单里还有鼓楼  我的心里就永远有你+"
"75190047,2018-01-06 02:57:57,1,快一年才看到。别怕，甲状腺癌就和乳腺癌一样算是癌症里面很好治愈的了。有亲戚得过，积极配合治疗后期恢复的很好。希望现在的你已经康复了，加油。+"
"424557219,2018-01-06 02:00:20,2,祝福你+"
"452527808,2018-01-06 01:30:17,5,最后那两声哎可能是雷子没赶上车+"
"129979773,2018-01-06 00:31:13,0,北京靠近南锣鼓巷的一个地方在东城区地安门外大街附近 不过我是去长城的时候坐105路路过 不过鼓楼有很多 南京也有鼓楼 西安也有鼓楼+"
"1329274998,2018-01-06 00:19:51,1,这是我听过为数不多如此欢快的民谣，赵雷，总能用歌声给我力量，相识他还是从成都开始。。。+"
"1328873052,2018-01-06 00:02:14,2,在晚点79分钟的去芜湖的动车上，充电宝还有两格电，本想是个漂亮妹子的旁位子却是空的，你现在还好吗，我现在沉默不语，靠着车窗在想你。+"
"340115309,2018-01-05 23:37:52,1,她朋友圈里没有你，她说她微信上同龄人不多，发了不合适。       我有说不出来的感觉+"
